PageLink,ThumbnailLink,ArtistName,ArtistForwardName,ArtistLink,Role,Title,Created,Medium,Credit,CreditLink,Accession,OnView,FullResImage
https://www.nga.gov/content/ngaweb/collection/art-object-page.119049.html,"https://media.nga.gov/iiif/411d388f-e778-47f8-a5e8-0c030fa03aaf/full/!384,384/0/default.jpg",Master of the Death of Saint Nicholas of Münster,Master of the Death of Saint Nicholas of Münster,https://www.nga.gov/content/ngaweb/collection/artist-info.26051.html,(painter),Calvary,c. 1470/1480,oil on panel,Patrons' Permanent Fund,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Patrons%27%20Permanent%20Fund,2001.70.1,"On View : West Building, Main Floor — Gallery 35-A",https://media.nga.gov/iiif/411d388f-e778-47f8-a5e8-0c030fa03aaf/full/full/0/default.jpg?attachment_filename=calvary_2001.70.1.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41660.html,"https://media.nga.gov/iiif/1a761edd-c52e-47c0-b422-df074e14c803/full/!384,384/0/default.jpg",Hans Memling,Hans Memling,https://www.nga.gov/content/ngaweb/collection/artist-info.1712.html,,Chalice of Saint John the Evangelist [reverse],c. 1470/1475,oil on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.46.b,"On View : West Building, Main Floor — Gallery 39",https://media.nga.gov/iiif/1a761edd-c52e-47c0-b422-df074e14c803/full/full/0/default.jpg?attachment_filename=chalice_of_saint_john_the_evangelist__reverse__1952.5.46.b.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.894.html,"https://media.nga.gov/iiif/45949ade-9d91-45dd-875a-3e164f930351/full/!384,384/0/default.jpg",Agnolo degli Erri,Agnolo degli Erri,https://www.nga.gov/content/ngaweb/collection/artist-info.1268.html,(painter),A Dominican Preaching,c. 1470,tempera on poplar panel,"Gift of Frieda Schiff Warburg in memory of her husband, Felix M. Warburg","https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Gift%20of%20Frieda%20Schiff%20Warburg%20in%20memory%20of%20her%20husband,%20Felix%20M.%20Warburg",1941.5.2,Not on View,https://media.nga.gov/iiif/45949ade-9d91-45dd-875a-3e164f930351/full/full/0/default.jpg?attachment_filename=a_dominican_preaching_1941.5.2.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.23.html,"https://media.nga.gov/iiif/b648ebba-7bc6-45ab-a41d-7fd20b0918ea/full/!384,384/0/default.jpg",Sandro Botticelli,Sandro Botticelli,https://www.nga.gov/content/ngaweb/collection/artist-info.989.html,(painter),Madonna and Child,c. 1470,tempera on panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.21,"On View : West Building, Main Floor — Gallery 7",https://media.nga.gov/iiif/b648ebba-7bc6-45ab-a41d-7fd20b0918ea/full/full/0/default.jpg?attachment_filename=madonna_and_child_1937.1.21.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.1189.html,"https://media.nga.gov/iiif/f2087521-95a8-42e9-b383-712221c3b31b/full/!384,384/0/default.jpg",Follower of Fra Filippo Lippi and Pesellino,Anonymous Artist,https://www.nga.gov/content/ngaweb/collection/artist-info.13.html,(painter),Madonna and Child,c. 1470,tempera on poplar panel,Widener Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Widener%20Collection,1942.9.50,"On View : West Building, Main Floor — Gallery 4",https://media.nga.gov/iiif/f2087521-95a8-42e9-b383-712221c3b31b/full/full/0/default.jpg?attachment_filename=madonna_and_child_1942.9.50.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.12099.html,"https://media.nga.gov/iiif/84719d50-679d-4c7f-9df0-0af6d44700d3/full/!384,384/0/default.jpg",after Andrea del Verrocchio,Italian 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.8293.html,,Madonna and Child,c. 1470/1480,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1943.4.1,Not on View,https://media.nga.gov/iiif/84719d50-679d-4c7f-9df0-0af6d44700d3/full/full/0/default.jpg?attachment_filename=madonna_and_child_1943.4.1.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.46148.html,"https://media.nga.gov/iiif/244fe732-1479-4963-a716-ab62b8ac4879/full/!384,384/0/default.jpg",Domenico Ghirlandaio,Domenico Ghirlandaio,https://www.nga.gov/content/ngaweb/collection/artist-info.1336.html,,Madonna and Child,c. 1470/1475,tempera on panel transferred to hardboard,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1961.9.49,"On View : West Building, Main Floor — Gallery 7",https://media.nga.gov/iiif/244fe732-1479-4963-a716-ab62b8ac4879/full/full/0/default.jpg?attachment_filename=madonna_and_child_1961.9.49.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41616.html,"https://media.nga.gov/iiif/de88485d-7b9d-4d49-a08d-3a6591dd0262/full/!384,384/0/default.jpg",Carlo Crivelli,Carlo Crivelli,https://www.nga.gov/content/ngaweb/collection/artist-info.1184.html,,Madonna and Child Enthroned with Donor,1470,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.6,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/de88485d-7b9d-4d49-a08d-3a6591dd0262/full/full/0/default.jpg?attachment_filename=madonna_and_child_enthroned_with_donor_1952.5.6.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.154657.html,"https://media.nga.gov/iiif/63e63e4a-a133-4353-be44-6ec3e73f2e19/full/!384,384/0/default.jpg",Francesco di Giorgio Martini,Francesco di Giorgio Martini,https://www.nga.gov/content/ngaweb/collection/artist-info.1318.html,,"The Nativity, with God the Father Surrounded by Angels and Cherubim",c. 1470,tempera on panel,"The Metropolitan Museum of Art, New York.  Gift of George Blumenthal, 1941.100.2; National Gallery of Art, Washington, D.C. Samuel H. Kress Collection, 1952.5.8","https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=The%20Metropolitan%20Museum%20of%20Art,%20New%20York.%20%20Gift%20of%20George%20Blumenthal,%201941.100.2;%20National%20Gallery%20of%20Art,%20Washington,%20D.C.%20Samuel%20H.%20Kress%20Collection,%201952.5.8%0D%0A",1952.5.8.combined,Not on View,https://media.nga.gov/iiif/63e63e4a-a133-4353-be44-6ec3e73f2e19/full/full/0/default.jpg?attachment_filename=the_nativity%2C_with_god_the_father_surrounded_by_angels_and_cherubim_1952.5.8.combined.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.46165.html,"https://media.nga.gov/iiif/70d0deef-9f12-4d5e-a1bf-d76179ed576e/full/!384,384/0/default.jpg",Follower of Dirck Bouts,Anonymous Artist,https://www.nga.gov/content/ngaweb/collection/artist-info.13.html,(painter),Portrait of a Donor,c. 1470/1475,oil on hardboard transferred from panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1961.9.66,Not on View,https://media.nga.gov/iiif/70d0deef-9f12-4d5e-a1bf-d76179ed576e/full/full/0/default.jpg?attachment_filename=portrait_of_a_donor_1961.9.66.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41584.html,"https://media.nga.gov/iiif/2540c5bf-5185-4c7e-b3f6-f0244ba1a0ec/full/!384,384/0/default.jpg",Andrea Mantegna,Andrea Mantegna,https://www.nga.gov/content/ngaweb/collection/artist-info.1507.html,,Portrait of a Man,c. 1470,tempera on hardboard transferred from canvas transferred from panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.2.5,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/2540c5bf-5185-4c7e-b3f6-f0244ba1a0ec/full/full/0/default.jpg?attachment_filename=portrait_of_a_man_1952.2.5.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.49.html,"https://media.nga.gov/iiif/8835af10-db33-41e3-8684-4fc3117c2a15/full/!384,384/0/default.jpg",Hans Memling,Hans Memling,https://www.nga.gov/content/ngaweb/collection/artist-info.1712.html,,Portrait of a Man with an Arrow,c. 1470/1475,oil on panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.42,"On View : West Building, Main Floor — Gallery 39",https://media.nga.gov/iiif/8835af10-db33-41e3-8684-4fc3117c2a15/full/full/0/default.jpg?attachment_filename=portrait_of_a_man_with_an_arrow_1937.1.42.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.46127.html,"https://media.nga.gov/iiif/a1871fb3-fa75-4868-ab25-8870b9e833c7/full/!384,384/0/default.jpg","Master of the Prado ""Adoration of the Magi""","Master of the Prado ""Adoration of the Magi""",https://www.nga.gov/content/ngaweb/collection/artist-info.5584.html,(painter),The Presentation in the Temple,c. 1470/1480,oil on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1961.9.28,"On View : West Building, Main Floor — Gallery 39",https://media.nga.gov/iiif/a1871fb3-fa75-4868-ab25-8870b9e833c7/full/full/0/default.jpg?attachment_filename=the_presentation_in_the_temple_1961.9.28.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41585.html,"https://media.nga.gov/iiif/623e6887-f255-491f-bd76-316635fd3a83/full/!384,384/0/default.jpg",Cosmè Tura,Cosmè Tura,https://www.nga.gov/content/ngaweb/collection/artist-info.1938.html,(painter),Saint Francis [far left panel],c. 1470/1480,tempera and distemper on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.2.6.a,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/623e6887-f255-491f-bd76-316635fd3a83/full/full/0/default.jpg?attachment_filename=saint_francis__far_left_panel__1952.2.6.a.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41666.html,"https://media.nga.gov/iiif/629fa856-d29d-4c59-9563-99c7a3a71200/full/!384,384/0/default.jpg",Francesco Benaglio,Francesco Benaglio,https://www.nga.gov/content/ngaweb/collection/artist-info.942.html,,Saint Jerome,c. 1470/1475,tempera on spruce panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.51,Not on View,https://media.nga.gov/iiif/629fa856-d29d-4c59-9563-99c7a3a71200/full/full/0/default.jpg?attachment_filename=saint_jerome_1952.5.51.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41588.html,"https://media.nga.gov/iiif/99820c90-ed52-4981-9954-bd0512acacfc/full/!384,384/0/default.jpg",Cosmè Tura,Cosmè Tura,https://www.nga.gov/content/ngaweb/collection/artist-info.1938.html,(painter),Saint Louis of Toulouse,c. 1470/1480,tempera and distemper on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.2.6.d,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/99820c90-ed52-4981-9954-bd0512acacfc/full/full/0/default.jpg?attachment_filename=saint_louis_of_toulouse_1952.2.6.d.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41659.html,"https://media.nga.gov/iiif/8788f9a6-142d-40b7-953b-a9a208ff2eef/full/!384,384/0/default.jpg",Hans Memling,Hans Memling,https://www.nga.gov/content/ngaweb/collection/artist-info.1712.html,,Saint Veronica [obverse],c. 1470/1475,oil on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.46.a,"On View : West Building, Main Floor — Gallery 39",https://media.nga.gov/iiif/8788f9a6-142d-40b7-953b-a9a208ff2eef/full/full/0/default.jpg?attachment_filename=saint_veronica__obverse__1952.5.46.a.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.294.html,"https://media.nga.gov/iiif/0fc0bb7e-42d2-4813-baf0-311b0bab96e2/full/!384,384/0/default.jpg",Biagio d'Antonio and Workshop,Biagio d'Antonio,https://www.nga.gov/content/ngaweb/collection/artist-info.963.html,(painter),The Triumph of Camillus,c. 1470/1475,tempera on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.153,"On View : West Building, Main Floor — Gallery 7",https://media.nga.gov/iiif/0fc0bb7e-42d2-4813-baf0-311b0bab96e2/full/full/0/default.jpg?attachment_filename=the_triumph_of_camillus_1939.1.153.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41587.html,"https://media.nga.gov/iiif/4cc2da5c-1ba3-45b0-8b28-59d7245a012c/full/!384,384/0/default.jpg",Cosmè Tura,Cosmè Tura,https://www.nga.gov/content/ngaweb/collection/artist-info.1938.html,(painter),The Virgin Annunciate [middle right panel],c. 1470/1480,tempera and distemper on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.2.6.c,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/4cc2da5c-1ba3-45b0-8b28-59d7245a012c/full/full/0/default.jpg?attachment_filename=the_virgin_annunciate__middle_right_panel__1952.2.6.c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41615.html,"https://media.nga.gov/iiif/cd382af4-5334-485a-8121-c52ce7abf13a/full/!384,384/0/default.jpg",Francesco del Cossa,Francesco del Cossa,https://www.nga.gov/content/ngaweb/collection/artist-info.1172.html,,The Crucifixion,c. 1473/1474,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.5,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/cd382af4-5334-485a-8121-c52ce7abf13a/full/full/0/default.jpg?attachment_filename=the_crucifixion_1952.5.5.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.368.html,"https://media.nga.gov/iiif/a34b93be-3903-47a5-a8ea-4915003a7ac4/full/!384,384/0/default.jpg",Francesco del Cossa,Francesco del Cossa,https://www.nga.gov/content/ngaweb/collection/artist-info.1172.html,,Saint Florian,c. 1473/1474,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.227,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/a34b93be-3903-47a5-a8ea-4915003a7ac4/full/full/0/default.jpg?attachment_filename=saint_florian_1939.1.227.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.369.html,"https://media.nga.gov/iiif/2c9db5b0-7ce2-4772-abc6-9f3a417bfc2f/full/!384,384/0/default.jpg",Francesco del Cossa,Francesco del Cossa,https://www.nga.gov/content/ngaweb/collection/artist-info.1172.html,,Saint Lucy,c. 1473/1474,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.228,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/2c9db5b0-7ce2-4772-abc6-9f3a417bfc2f/full/full/0/default.jpg?attachment_filename=saint_lucy_1939.1.228.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.12139.html,"https://media.nga.gov/iiif/a2c98cf7-cb29-43d0-a153-30d067973032/full/!384,384/0/default.jpg",Baldassare d'Este,Baldassare d'Este,https://www.nga.gov/content/ngaweb/collection/artist-info.2099.html,(painter),"Francesco II Gonzaga, Fourth Marquis of Mantua",c. 1474/1480,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1943.4.41,Not on View,https://media.nga.gov/iiif/a2c98cf7-cb29-43d0-a153-30d067973032/full/full/0/default.jpg?attachment_filename=francesco_ii_gonzaga%2C_fourth_marquis_of_mantua_1943.4.41.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.361.html,"https://media.nga.gov/iiif/723c7f3c-c4e0-4ecf-8080-5f9012b7e6cb/full/!384,384/0/default.jpg",Ercole de' Roberti,Ercole de' Roberti,https://www.nga.gov/content/ngaweb/collection/artist-info.1833.html,,Ginevra Bentivoglio,c. 1474/1477,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.220,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/723c7f3c-c4e0-4ecf-8080-5f9012b7e6cb/full/full/0/default.jpg?attachment_filename=ginevra_bentivoglio_1939.1.220.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50724.html,"https://media.nga.gov/iiif/8f29e3c9-a289-4d53-abf0-31a66e9e98fa/full/!384,384/0/default.jpg",Leonardo da Vinci,Leonardo da Vinci,https://www.nga.gov/content/ngaweb/collection/artist-info.1479.html,(painter),Ginevra de' Benci [obverse],c. 1474/1478,oil on panel,Ailsa Mellon Bruce Fund,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Ailsa%20Mellon%20Bruce%20Fund,1967.6.1.a,"On View : West Building, Main Floor — Gallery 6",https://media.nga.gov/iiif/8f29e3c9-a289-4d53-abf0-31a66e9e98fa/full/full/0/default.jpg?attachment_filename=ginevra_de%27_benci__obverse__1967.6.1.a.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.360.html,"https://media.nga.gov/iiif/5f5c2a70-2986-483f-8e16-b43669dc3e6c/full/!384,384/0/default.jpg",Ercole de' Roberti,Ercole de' Roberti,https://www.nga.gov/content/ngaweb/collection/artist-info.1833.html,,Giovanni II Bentivoglio,c. 1474/1477,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.219,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/5f5c2a70-2986-483f-8e16-b43669dc3e6c/full/full/0/default.jpg?attachment_filename=giovanni_ii_bentivoglio_1939.1.219.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.50725.html,"https://media.nga.gov/iiif/ff62e8d0-45c4-498f-ad36-6358de827e04/full/!384,384/0/default.jpg",Leonardo da Vinci,Leonardo da Vinci,https://www.nga.gov/content/ngaweb/collection/artist-info.1479.html,(painter),"Wreath of Laurel, Palm, and Juniper with a Scroll inscribed Virtutem Forma Decorat [reverse]",c. 1474/1478,tempera on panel,Ailsa Mellon Bruce Fund,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Ailsa%20Mellon%20Bruce%20Fund,1967.6.1.b,"On View : West Building, Main Floor — Gallery 6",https://media.nga.gov/iiif/ff62e8d0-45c4-498f-ad36-6358de827e04/full/full/0/default.jpg?attachment_filename=wreath_of_laurel%2C_palm%2C_and_juniper_with_a_scroll_inscribed_virtutem_forma_decorat__reverse__1967.6.1.b.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41654.html,"https://media.nga.gov/iiif/a997ad6a-1d3e-4c25-857c-ae565189ee70/full/!384,384/0/default.jpg",North Netherlandish 15th Century,North Netherlandish 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.8344.html,(painter),The Adoration of the Magi,fourth quarter 15th century,oil on canvas transferred from panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.41,Not on View,https://media.nga.gov/iiif/a997ad6a-1d3e-4c25-857c-ae565189ee70/full/full/0/default.jpg?attachment_filename=the_adoration_of_the_magi_1952.5.41.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.52.html,"https://media.nga.gov/iiif/89d562d2-a933-4218-bb2a-2e0f325af98b/full/!384,384/0/default.jpg",Follower of Rogier van der Weyden,Anonymous Artist,https://www.nga.gov/content/ngaweb/collection/artist-info.13.html,(painter),Christ Appearing to the Virgin,c. 1475,oil on panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.45,"On View : West Building, Main Floor — Gallery 39",https://media.nga.gov/iiif/89d562d2-a933-4218-bb2a-2e0f325af98b/full/full/0/default.jpg?attachment_filename=christ_appearing_to_the_virgin_1937.1.45.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.365.html,"https://media.nga.gov/iiif/7961759b-b387-4fa5-a005-1bb77e6305bc/full/!384,384/0/default.jpg",Attributed to Giovanni Bellini,Giovanni Bellini,https://www.nga.gov/content/ngaweb/collection/artist-info.936.html,(painter),Giovanni Emo,c. 1475/1480,oil on panel transferred to canvas mounted on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.224,"On View : West Building, Main Floor — Gallery 12",https://media.nga.gov/iiif/7961759b-b387-4fa5-a005-1bb77e6305bc/full/full/0/default.jpg?attachment_filename=giovanni_emo_1939.1.224.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41677.html,"https://media.nga.gov/iiif/66836f2b-7a47-4b9a-b2de-1349f32e4c47/full/!384,384/0/default.jpg",Attributed to Domenico Ghirlandaio,Domenico Ghirlandaio,https://www.nga.gov/content/ngaweb/collection/artist-info.1336.html,(painter),Lucrezia Tornabuoni,c. 1475,tempera and oil on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.62,Not on View,https://media.nga.gov/iiif/66836f2b-7a47-4b9a-b2de-1349f32e4c47/full/full/0/default.jpg?attachment_filename=lucrezia_tornabuoni_1952.5.62.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.37.html,"https://media.nga.gov/iiif/ce218ff9-837d-41f9-80dd-d9578995013c/full/!384,384/0/default.jpg",Antonello da Messina,Antonello da Messina,https://www.nga.gov/content/ngaweb/collection/artist-info.119.html,,Madonna and Child,c. 1475,oil and tempera on panel transferred from panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.30,"On View : West Building, Main Floor — Gallery 12",https://media.nga.gov/iiif/ce218ff9-837d-41f9-80dd-d9578995013c/full/full/0/default.jpg?attachment_filename=madonna_and_child_1937.1.30.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.259.html,"https://media.nga.gov/iiif/8af6e0ff-0847-4335-8fe3-72702e74fca5/full/!384,384/0/default.jpg",Bartolomeo Vivarini,Bartolomeo Vivarini,https://www.nga.gov/content/ngaweb/collection/artist-info.1956.html,,Madonna and Child,c. 1475,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.118,"On View : West Building, Main Floor — Gallery 13",https://media.nga.gov/iiif/8af6e0ff-0847-4335-8fe3-72702e74fca5/full/full/0/default.jpg?attachment_filename=madonna_and_child_1939.1.118.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.355.html,"https://media.nga.gov/iiif/cec41beb-e9a3-447e-9529-2aa4f5b857ac/full/!384,384/0/default.jpg",Pier Francesco Fiorentino,Pier Francesco Fiorentino,https://www.nga.gov/content/ngaweb/collection/artist-info.1784.html,(painter),Madonna and Child,c. 1475,tempera on panel transferred to canvas,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.214,Not on View,https://media.nga.gov/iiif/cec41beb-e9a3-447e-9529-2aa4f5b857ac/full/full/0/default.jpg?attachment_filename=madonna_and_child_1939.1.214.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.501.html,"https://media.nga.gov/iiif/e2dd819e-1abc-4613-9c65-0753a34ad85e/full/!384,384/0/default.jpg",North Italian 15th Century,North Italian 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.8294.html,(painter),Portrait of a Man,c. 1475/1500,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.357,Not on View,https://media.nga.gov/iiif/e2dd819e-1abc-4613-9c65-0753a34ad85e/full/full/0/default.jpg?attachment_filename=portrait_of_a_man_1939.1.357.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.38.html,"https://media.nga.gov/iiif/8297c11b-591d-4b1e-832b-ee2bb9bec53e/full/!384,384/0/default.jpg",Attributed to Antonello da Messina,Antonello da Messina,https://www.nga.gov/content/ngaweb/collection/artist-info.119.html,(painter),Portrait of a Young Man,c. 1475/1480,tempera and oil on poplar panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.31,"On View : West Building, Main Floor — Gallery 12",https://media.nga.gov/iiif/8297c11b-591d-4b1e-832b-ee2bb9bec53e/full/full/0/default.jpg?attachment_filename=portrait_of_a_young_man_1937.1.31.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.228925.html,https://www.nga.gov/content/dam/ngaweb/placeholders/placeholder-sm.svg,Portuguese 15th Century,Portuguese 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.8367.html,(painter),Saint Barbara,c. 1475/1500,oil on panel,Timken Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Timken%20Collection,1960.6.30.3,Not on View,
https://www.nga.gov/content/ngaweb/collection/art-object-page.39.html,"https://media.nga.gov/iiif/8c0c3a8f-aa9f-43d4-8f60-ac44d48add75/full/!384,384/0/default.jpg",Follower of Andrea Mantegna,Anonymous Artist,https://www.nga.gov/content/ngaweb/collection/artist-info.13.html,(painter),Saint Jerome in the Wilderness,c. 1475,tempera on poplar panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.32,Not on View,https://media.nga.gov/iiif/8c0c3a8f-aa9f-43d4-8f60-ac44d48add75/full/full/0/default.jpg?attachment_filename=saint_jerome_in_the_wilderness_1937.1.32.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.228924.html,https://www.nga.gov/content/dam/ngaweb/placeholders/placeholder-sm.svg,Portuguese 15th Century,Portuguese 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.8367.html,(painter),Saint Sebastian,c. 1475/1500,oil on panel,Timken Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Timken%20Collection,1960.6.30.2,Not on View,
https://www.nga.gov/content/ngaweb/collection/art-object-page.46054.html,"https://media.nga.gov/iiif/ce0ccbec-f4e6-4d7e-af41-e0b568f726eb/full/!384,384/0/default.jpg",Portuguese 15th Century,Portuguese 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.8367.html,(painter),St. Dionysius,c. 1475/1500,oil on panel,Timken Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Timken%20Collection,1960.6.30.1,Not on View,
