,Ranking,Link,ID,ImageLink,Sponsored,ProductName,Rating,RatingsCount,Price,DeliveryTime,NumBought
136,137.0,https://amazon.com/dp/B0CTXXW2QM,B0CTXXW2QM,https://m.media-amazon.com/images/I/81LYaVWl-fL._AC_UL320_.jpg,20% coupon applied at checkout,"ACEMAGIC 2024 Newest Gaming Laptop with Backlit Keyboard, 16.1-inch FHD Display Laptop with AMD Ryzen 7 5700U Processor(8C/16T), 16GB RAM 512GB ROM Laptop Computer, Support WiFi 6, 53Wh Battery",4.1,16.0,599.99,,300.0
137,138.0,https://amazon.com/dp/B0CRDDWTX3,B0CRDDWTX3,https://m.media-amazon.com/images/I/51xxONbwsvL._AC_UL320_.jpg,,"ASUS 2024 Vivobook Go 11.6” HD Laptop, Intel Celeron N4500, Intel Graphics, 4GB, 128GB, Windows 11 Home in S Mode, Star Black, L210KA-ES04",4.1,657.0,259.99,1.0,500.0
138,139.0,https://amazon.com/dp/B0CTB12SHJ,B0CTB12SHJ,https://m.media-amazon.com/images/I/71zj-xvCOTL._AC_UL320_.jpg,,"LENOVO ThinkPad E16 Gen 1 Business Laptop, 16"" FHD+ Display, AMD Ryzen 7 7730U, 40GB RAM, 2TB SSD, Backlit Keyboard, Fingerprint Reader, HDMI, RJ-45, Wi-Fi 6, Windows 11 Pro, Black",4.3,26.0,891.99,1.0,200.0
139,140.0,https://amazon.com/dp/B0D2LTN3R6,B0D2LTN3R6,https://m.media-amazon.com/images/I/71f3Q3C1KpL._AC_UL320_.jpg,$100.00 coupon applied at checkout,"Lenovo V15 Business Laptop, 15.6"" FHD Display, AMD Ryzen 3 7320U Processor, 16GB DDR5, 1TB PCIe SSD, Long Battery Life, Military-Grade Durability, RJ-45, USB-C, HDMI, w/WOWPC Bundle, Windows 11 Pro",4.7,14.0,599.0,,200.0
140,141.0,https://amazon.com/dp/B0BTQS4N1F,B0BTQS4N1F,https://m.media-amazon.com/images/I/711+0tgn+6L._AC_UL320_.jpg,,"Acer Nitro 17 Gaming Laptop AMD Ryzen 7 7840HS Octa-Core CPU 17.3"" FHD 165Hz IPS Display NVIDIA GeForce RTX 4050 16GB DDR5 1TB SSD Wi-Fi 6E RGB Backlit KB AN17-41-R6L9",4.3,664.0,1135.0,1.0,100.0
141,142.0,https://amazon.com/dp/B092JP4MXD,B092JP4MXD,https://m.media-amazon.com/images/I/51+ubL6SW9L._AC_UL320_.jpg,,"LENOVO ThinkPad T480s Laptop, 14 IPS FHD (1920x1080) Matte Display, Intel Core i7-8650U 4.20 GHz, 24GB RAM, 512GB SSD, Fingerprint Reader, Supported Windows 10 Pro, Black Color, Renewed",3.9,341.0,347.99,5.0,300.0
142,143.0,https://amazon.com/dp/B0CWJZ8HRZ,B0CWJZ8HRZ,https://m.media-amazon.com/images/I/61zhCE0iV1L._AC_UL320_.jpg,,"ASUS Vivobook S 14 OLED Laptop, Intel Core Ultra 9 185H, 16GB, 1TB SSD, Neutral Black, S5406MA-AS96, Intel Evo Edition",4.3,141.0,899.99,1.0,100.0
143,144.0,https://amazon.com/dp/B0CNTJH19L,B0CNTJH19L,https://m.media-amazon.com/images/I/61dOHhU8uGL._AC_UL320_.jpg,Sponsored,"HP Probook 250 G8 15.6"" FHD Business Laptop Computer, Intel Core i5-1135G7 (Beat i7-1065G7), 16GB DDR4 RAM, 512GB PCIe SSD, 802.11AC WiFi, Bluetooth 5.0, Natural Silver, Windows 11 Pro, AZ-XUT",5.0,1.0,449.0,,
144,145.0,https://amazon.com/dp/B0CZDPPCPV,B0CZDPPCPV,https://m.media-amazon.com/images/I/71npaILaMYL._AC_UL320_.jpg,Sponsored,"Laptop Computer, 15.6"" FHD IPS 1920x1080 Screen, 16GB RAM, 512GB SSD, Intel Celeron Quad-Core Processors, WiFi, Bluetooth, Type-C, TF Card, Mini-HDMI, 2MP Webcam.",4.2,22.0,219.99,1.0,100.0
145,146.0,https://amazon.com/dp/B0D1HLTF5L,B0D1HLTF5L,https://m.media-amazon.com/images/I/41wJ1zfNSBL._AC_UL320_.jpg,Sponsored,"HP 15 Laptop Computer for Business & Student 15.6"" FHD Display, with Microsoft Office 2021 Lifetime License, AMD Ryzen 5-7520U, Webcam, WiFi 6, Type-C (Win 11 Pro, 16GB RAM | 512GB PCIe SSD)",,,489.0,,
146,147.0,https://amazon.com/dp/B0CWYBCZJM,B0CWYBCZJM,https://m.media-amazon.com/images/I/71lY7Vo+r1L._AC_UL320_.jpg,$50.00 coupon applied at checkout,"HP Newest Pavilion 15.6"" HD Touchscreen Laptop with Microsoft Office Lifetime License, 32GB RAM, 1TB SSD Storage (512GB PCIe with 512GB P500 External SSD), Intel 6-Core i3 Processor, HDMI, Win 11",5.0,2.0,559.99,,100.0
147,148.0,https://amazon.com/dp/B0CWHGBWL6,B0CWHGBWL6,https://m.media-amazon.com/images/I/71QQOq6OqiL._AC_UL320_.jpg,,"Alienware M18 R2 Gaming Laptop - 18 QHD+ 165Hz 3ms Display, Intel Core i9-14900HX, 32GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4080 12 GB GDDR6, Windows 11 Home, Onsite Service - Dark Metallic Moon",4.5,11.0,2799.99,1.0,50.0
148,149.0,https://amazon.com/dp/B0CLNKRXJG,B0CLNKRXJG,https://m.media-amazon.com/images/I/61GC32HBM-L._AC_UL320_.jpg,,"acer 2023 Newest Chromebook 315 Laptop, 15.6"" HD Display, Intel Celeron N4020(Up to 2.8GHz), 4GB RAM, 64GB eMMC, Intel UHD Graphics, 12.5H Long Battery, WiFi, Bluetooth, Chrome OS",4.2,30.0,186.99,7.0,400.0
149,150.0,https://amazon.com/dp/B0C91Q3YBL,B0C91Q3YBL,https://m.media-amazon.com/images/I/71BZYIo9ECL._AC_UL320_.jpg,,"HP 2023 Latest Pavilion Business Laptop, 15.6"" FHD Touchscreen, 13th Gen Intel Core i7-1355U, 32GB RAM, 1TB PCIe SSD, Webcam, FP Reader, Backlit KB, Wi-Fi 6, Windows 11 Pro, Silver",4.4,86.0,929.0,1.0,100.0
150,151.0,https://amazon.com/dp/B0BY34X9J4,B0BY34X9J4,https://m.media-amazon.com/images/I/71vlO1XT55L._AC_UL320_.jpg,,"acer 2023 Newest Aspire 5 Slim Laptop, 15.6"" Full HD Display, 20GB RAM, 1TB SSD Storage, AMD Ryzen 4-Core Processor, Backlit Keyboard, Fingerprint Login, HDMI, Ethernet Port, Type-C, Windows 11 S",4.3,246.0,499.0,2.0,200.0
151,152.0,https://amazon.com/dp/B07HY9H8VB,B07HY9H8VB,https://m.media-amazon.com/images/I/61vriZrW0HL._AC_UL320_.jpg,,"Apple 13in MacBook Air (2017 Newest Version) 1.8GHz Core i5 CPU, 8GB RAM, 128GB SSD (Renewed)",4.0,242.0,226.0,2.0,300.0
152,153.0,https://amazon.com/dp/B07D5FRTLV,B07D5FRTLV,https://m.media-amazon.com/images/I/71zkzCckCYL._AC_UL320_.jpg,,"Dell Latitude 7490 Intel Core i7-8650U 16GB DDR4 RAM, 512GB SSD 14"" FHD Windows 10 Pro Laptop (Renewed)",4.1,924.0,283.7,5.0,300.0
153,154.0,https://amazon.com/dp/B0CT43PMGV,B0CT43PMGV,https://m.media-amazon.com/images/I/71eRGp52j3L._AC_UL320_.jpg,$100.00 coupon applied at checkout,"Lenovo Newest 15.6"" Laptop, Intel Pentium 4-core Processor, 40GB Memory, 1TB PCIe SSD, 15.6"" FHD Anti-Glare Display, Ethernet Port, HDMI, USB-C, WiFi & Bluetooth, Webcam, Windows 11 Home",4.7,10.0,549.0,,200.0
154,155.0,https://amazon.com/dp/B0BSZH4QCY,B0BSZH4QCY,https://m.media-amazon.com/images/I/610nIBOhDYL._AC_UL320_.jpg,,"HP 2023 Convertible 2-in-1 Chromebook Laptop, 14"" HD IPS Touchscreen, Intel Celeron Processor up to 2.60GHz, 4GB Ram, 64GB SSD, 4K Graphics, Super-Fast 6th Gen WiFi, Chrome OS, Dale Blue(Renewed)",4.3,211.0,189.0,0.0,300.0
155,156.0,https://amazon.com/dp/B0CJQVVSL2,B0CJQVVSL2,https://m.media-amazon.com/images/I/71xuSo5PKxL._AC_UL320_.jpg,5% coupon applied at checkout,"HP 17 Laptop, 17.3” HD+, Intel Quad Core i3-1125G4 Processor, 32GB RAM, 1TB SSD, Windows 11 Pro, Anti-Glare Display, Long Battery Life, Wi-Fi, Bluetooth, Webcam, HDMI, Alpacatec Accessories, Silver",4.4,42.0,629.99,,200.0
156,157.0,https://amazon.com/dp/B0C9DZM17Y,B0C9DZM17Y,https://m.media-amazon.com/images/I/71WYNdD6-yL._AC_UL320_.jpg,,"HP 2023 Newest 17 Laptop, 17.3"" HD+ Touchscreen Display, AMD Ryzen 5 7530U Processor (Beats i7-1165G7), 32GB RAM, 1TB SSD, Wi-Fi 6, HDMI, Backlit KB, Webcam, Windows 11 Home, Silver, KKE Accessories",4.3,68.0,659.0,2.0,200.0
157,158.0,https://amazon.com/dp/B09GYN91J9,B09GYN91J9,https://m.media-amazon.com/images/I/81x8wuiiloS._AC_UL320_.jpg,$12.30 delivery,"Dell Inspiron 15 3511 15.6 Inch Laptop, Full HD LED Non-Touch WVA Display - Intel Core i3-1115G4, 8GB DDR4 RAM, 256GB SSD, UHD Graphics, Windows 11 Home - Carbon Black",4.1,356.0,310.28,7.0,300.0
158,159.0,https://amazon.com/dp/B0D1NMCTH8,B0D1NMCTH8,https://m.media-amazon.com/images/I/6106uXmjnTL._AC_UL320_.jpg,Sponsored,"HP 15 Laptop for Business and Student, with Microsoft Office 2021 Lifetime License,15.6"" HD Touchscreen Display,Intel 12th i3-1215U (6 Cores),Webcam, (Windows 11 Home, 32GB RAM | 1TB PCIe SSD)",,,559.0,,
159,160.0,https://amazon.com/dp/B07TT9W26Z,B07TT9W26Z,https://m.media-amazon.com/images/I/61xm1J2DZzL._AC_UL320_.jpg,Sponsored,"Dell Inspiron 15 Laptop for Business and Students, 15.6 FHD Touchscreen Display, 12th Gen Intel Core i5-1235U, 32GB RAM, 2TB NVMe SSD, Webcam, SD Card Reader, Keypad, HDMI, SPS HDMI, Win 11 Pro",,,699.99,,
160,161.0,https://amazon.com/dp/B095FSPT94,B095FSPT94,https://m.media-amazon.com/images/I/51a+3Bq50VL._AC_UL320_.jpg,Sponsored,"acer TravelMate B3 11.6"" Laptop Celeron N4120 1.1GHz 4GB Ram 128GB SD W10P (Renewed)",,,79.97,,
161,162.0,https://amazon.com/dp/B0CT1ZFGPC,B0CT1ZFGPC,https://m.media-amazon.com/images/I/71+9WfLKBeL._AC_UL320_.jpg,Sponsored,"HP 17 Laptop for Business and Student, 17.3"" FHD Anti-Glare Display, Intel Core i3-N305(8-core), 16GB RAM, 512GB SSD, Wi-Fi 6, Fast Charge, Fingerprint Reader, Windows 11 Home, with Laptop Stand",5.0,1.0,449.99,2.0,
162,163.0,https://amazon.com/dp/B0CQJ7LVYD,B0CQJ7LVYD,https://m.media-amazon.com/images/I/71uBnizn02L._AC_UL320_.jpg,Sponsored,"Laptop Computer 14.1Inch Laptop 8GB RAM 512GB SSD, IPS1080PLaptop, Intel Quad-Core(Up to 2.7GHz) J4125 Processor Windows 11 Pro Laptop, HD Camera, Dual Frequency WiFi(2.4G/5G)",4.4,13.0,229.99,,
163,164.0,https://amazon.com/dp/B09X9P4TH6,B09X9P4TH6,https://m.media-amazon.com/images/I/41dxmvxO3jL._AC_UL320_.jpg,Sponsored,"HP Chromebook 11 G7 EE 11.6"" Laptop, Intel Celeron N4000, 4GB RAM, 16GB eMMC SSD (6QY22UT#ABA) (Renewed)",3.9,83.0,67.99,,
164,165.0,https://amazon.com/dp/B0CKTZVB17,B0CKTZVB17,https://m.media-amazon.com/images/I/71CGrFl8cjL._AC_UL320_.jpg,,"HP 17 Laptop, 17.3"" HD+ Touchscreen Display, 12th Gen Intel Core i7-1255U, 64GB RAM, 2TB SSD, Webcam, HDMI, SuperSpeed USB Ports, Wi-Fi 6, Windows 11 Home, Silver",4.3,283.0,999.99,2.0,200.0
165,166.0,https://amazon.com/dp/B0CDDJCQYX,B0CDDJCQYX,https://m.media-amazon.com/images/I/61vwwf3hEOL._AC_UL320_.jpg,,"ASUS Zenbook 14X OLED Laptop, 14.5"" WQXGA Touchscreen, 13th Gen Intel Core i7-13700H, 16GB RAM, 1TB PCIe SSD, Webcam, Thunderbolts, HDMI, Wi-Fi 6, Windows 11 Pro, Gray",4.7,40.0,928.99,1.0,100.0
166,167.0,https://amazon.com/dp/B0CRPC5432,B0CRPC5432,https://m.media-amazon.com/images/I/71sAf2An9gL._AC_UL320_.jpg,,"ApoloSign 15.6"" Laptop, Expandable 1TB, 12GB RAM, 512GB SSD, with N5095 High-Speed Performance, and Full HD Display, Dual-Band WiFi, 178° Open Angle, Dual Speakers",4.1,23.0,329.99,1.0,500.0
167,168.0,https://amazon.com/dp/B0BHC15G32,B0BHC15G32,https://m.media-amazon.com/images/I/61upJ6FlFLL._AC_UL320_.jpg,,"2022 Apple MacBook Air Laptop with Apple M2 chip (13.6-inch, 8GB RAM, 256GB SSD Storage) Midnight (Renewed)",4.6,430.0,779.95,4.0,100.0
168,169.0,https://amazon.com/dp/B0CKMZ1DMH,B0CKMZ1DMH,https://m.media-amazon.com/images/I/61KPrzQ14GL._AC_UL320_.jpg,,"Dell 2023 Newest Inspiron 15 3525 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U Processor up to 4GHz, 16GB RAM, 512GB SSD, AMD Radeon Graphics, Wi-Fi, Bluetooth, Windows 11 Home",4.2,133.0,416.26,2.0,100.0
169,170.0,https://amazon.com/dp/B0CB6ZWHGT,B0CB6ZWHGT,https://m.media-amazon.com/images/I/61XxMkA7EAL._AC_UL320_.jpg,,"Dell Newest 13th Generation Business Inspiron 15 3530 Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1355U, 32GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, Black",4.0,78.0,780.0,2.0,100.0
170,171.0,https://amazon.com/dp/B0CC4QCS9T,B0CC4QCS9T,https://m.media-amazon.com/images/I/61xfZmqdwSL._AC_UL320_.jpg,,"2023 Apple MacBook Air with Apple M2 chip (15.3-inch , 8GB RAM, 256GB SSD Storage) (QWERTY English) Midnight (Renewed)",4.7,64.0,879.95,4.0,100.0
171,172.0,https://amazon.com/dp/B0CCLLYFFQ,B0CCLLYFFQ,https://m.media-amazon.com/images/I/61XXyxsfdRL._AC_UL320_.jpg,,"Lenovo Gen 11 ThinkPad X1 Carbon Laptop with Intel Core i7-1365U vPro Processor, 14"" WUXGA 100% sRGB Anti-Glare Touchscreen, 32GB LPDDR5 RAM, 1TB Gen4 Performance SSD, Thunderbolt, and Windows 11 Pro",4.3,12.0,1779.25,1.0,100.0
172,173.0,https://amazon.com/dp/B0CRCVJFQM,B0CRCVJFQM,https://m.media-amazon.com/images/I/71kOH3in8TL._AC_UL320_.jpg,,"ASUS ROG Strix G16 (2024) Gaming Laptop, 16” ROG Nebula Display 16:10 QHD 240Hz, NVIDIA® GeForce RTX™ 4070, Intel® Core™ i9-14900HX, 16GB DDR5-5600, 1TB PCIe Gen4 SSD, Wi-Fi 6E, Win 11, G614JIR-AS94",4.3,435.0,1849.0,1.0,50.0
173,174.0,https://amazon.com/dp/B0D255WD1H,B0D255WD1H,https://m.media-amazon.com/images/I/71JlOxwrNwL._AC_UL320_.jpg,$60.00 coupon applied at checkout,"jumper Laptop, Laptop Computer with 24GB LPDDR4 512GB SSD, Intel Celeron N5095 CPU(Up to 2.9GHz), 17.3"" FHD IPS 1920x1200 Display.",4.5,27.0,399.99,,100.0
174,175.0,https://amazon.com/dp/B0CJP92VWG,B0CJP92VWG,https://m.media-amazon.com/images/I/71uuMO6PstL._AC_UL320_.jpg,,"HP Premium Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 64GB eMMC Storage, UHD Graphics, HD Webcam, 1 Year Office 365, Bluetooth, WiFi, HDMI, Win 11s, Gold, 32GB Hotface USB Card",4.3,1154.0,299.0,1.0,300.0
175,176.0,https://amazon.com/dp/B0CPT848HC,B0CPT848HC,https://m.media-amazon.com/images/I/717+eeqDwrL._AC_UL320_.jpg,,"HP 17.3"" Display Flagship HD+ Touchscreen Laptop, 20GB RAM, 1TB SSD Storage, Intel Pentium Silver N5030, Fullsize Keyboard, HDMI, Type-C, WiFi, Bluetooth, 1-Year Microsoft 365, Windows 11, Silver",4.5,41.0,524.95,1.0,200.0
176,177.0,https://amazon.com/dp/B0D1HLTF5L,B0D1HLTF5L,https://m.media-amazon.com/images/I/41wJ1zfNSBL._AC_UL320_.jpg,Sponsored,"HP 15 Laptop Computer for Business & Student 15.6"" FHD Display, with Microsoft Office 2021 Lifetime License, AMD Ryzen 5-7520U, Webcam, WiFi 6, Type-C (Win 11 Pro, 16GB RAM | 512GB PCIe SSD)",,,489.0,,
177,178.0,https://amazon.com/dp/B095FSPT94,B095FSPT94,https://m.media-amazon.com/images/I/51a+3Bq50VL._AC_UL320_.jpg,Sponsored,"acer TravelMate B3 11.6"" Laptop Celeron N4120 1.1GHz 4GB Ram 128GB SD W10P (Renewed)",,,79.97,,
178,179.0,https://amazon.com/dp/B0CZDPPCPV,B0CZDPPCPV,https://m.media-amazon.com/images/I/71npaILaMYL._AC_UL320_.jpg,Sponsored,"Laptop Computer, 15.6"" FHD IPS 1920x1080 Screen, 16GB RAM, 512GB SSD, Intel Celeron Quad-Core Processors, WiFi, Bluetooth, Type-C, TF Card, Mini-HDMI, 2MP Webcam.",4.2,22.0,219.99,1.0,100.0
179,180.0,https://amazon.com/dp/B0CBSZ9CCT,B0CBSZ9CCT,https://m.media-amazon.com/images/I/71UFwaLEv-L._AC_UL320_.jpg,,"Acer Aspire 3 A314-36P-35UU Slim Laptop | 14.0"" Full HD IPS Display | Intel Core i3-N305 Processor | Intel UHD Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode,Silver",4.3,29.0,299.99,0.0,200.0
180,181.0,https://amazon.com/dp/B09LM6SZKG,B09LM6SZKG,https://m.media-amazon.com/images/I/61lf6OAhnLL._AC_UL320_.jpg,,"HP 15.6"" Diagonal Full HD (1920 x 1080) Laptop, 11th Gen Intel Core i5-1135G7 Processor, 8GB DDR4 RAM, 256GB SSD, 802.11ac, Bluetooth, HDMI, Windows 11",4.3,374.0,375.0,1.0,200.0
181,182.0,https://amazon.com/dp/B079ZY8BY3,B079ZY8BY3,https://m.media-amazon.com/images/I/61BpVvwWPSL._AC_UL320_.jpg,,"Mid 2017 Apple MacBook Air with 1.8GHz Intel Core i5 (13-inch, 8GB RAM, 256GB SSD) Silver (Renewed)",4.1,124.0,245.0,2.0,300.0
182,183.0,https://amazon.com/dp/B0CDJL36W4,B0CDJL36W4,https://m.media-amazon.com/images/I/81EHBhjC-+L._AC_UL320_.jpg,,"Apple 2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Midnight",4.7,2043.0,1493.61,1.0,100.0
183,184.0,https://amazon.com/dp/B08G55B586,B08G55B586,https://m.media-amazon.com/images/I/81DKTbwGHpL._AC_UL320_.jpg,,"2020 Apple MacBook Air 13.3"" Core i5 1.1GHz 8GB RAM 256GB SSD MVH22LL/A",4.4,258.0,415.0,1.0,200.0
184,185.0,https://amazon.com/dp/B0BLW25MB7,B0BLW25MB7,https://m.media-amazon.com/images/I/71bphKmt0DL._AC_UL320_.jpg,,"Lenovo IdeaPad 1 14 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Win 11 in S Mode, Cloud Grey",3.6,778.0,149.98,7.0,300.0
185,186.0,https://amazon.com/dp/B0C78KWS3Y,B0C78KWS3Y,https://m.media-amazon.com/images/I/61K7ksmG8wL._AC_UL320_.jpg,,"HP ProBook 450 G10 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSD - Pike Silver Plastic",5.0,2.0,849.0,,100.0
186,187.0,https://amazon.com/dp/B0C839RTS1,B0C839RTS1,https://m.media-amazon.com/images/I/71zJNkAPiBL._AC_UL320_.jpg,,"ASUS Zenbook 14 Flip OLED Laptop, 14â€ OLED Touch Display, Intel Evo Platform, Intel Core i7-1360P CPU, Intel Iris Xe Graphics, 16GB RAM, 1TB SSD, Windows 11 Home, Ponder Blue, UP3404VA-DS74T",4.4,43.0,1199.99,1.0,100.0
187,188.0,https://amazon.com/dp/B0CVX3351K,B0CVX3351K,https://m.media-amazon.com/images/I/7127rNkukCL._AC_UL320_.jpg,50% coupon applied at checkout,"ACEMAGIC 16.1“ Laptop, AMD Ryzen 7 5700U(8C/16T, Beats i7-1265U) Gaming Laptop Computer 16GB DDR4 512GB NVMe SSD, Radeon RX Vega 8 Graphics, BT5.2, USB_C, 53Wh Battery, WiFi 6, Backlit KB",4.3,8.0,1599.99,,100.0
188,189.0,https://amazon.com/dp/B0CG2PZR8R,B0CG2PZR8R,https://m.media-amazon.com/images/I/712KStt+31L._AC_UL320_.jpg,,"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 24GB RAM, 1TB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black",4.5,65.0,,,200.0
189,190.0,https://amazon.com/dp/B0C24HV9HQ,B0C24HV9HQ,https://m.media-amazon.com/images/I/81iQevkU-KL._AC_UL320_.jpg,,"Acer Predator Triton 14 Gaming/Creator Laptop | 13th Gen Intel i7-13700H | NVIDIA GeForce RTX 4070 | 14"" Mini LED 250Hz G-SYNC Display | 16GB LPDDR5 | 1TB PCIe Gen4 SSD |WiFi 6E | PT14-51-7979, Silver",4.1,150.0,1299.99,2.0,100.0
190,191.0,https://amazon.com/dp/B0CQP1SP81,B0CQP1SP81,https://m.media-amazon.com/images/I/816pS4zriYL._AC_UL320_.jpg,,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core N4120, 16GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, Webcam, HDMI, WiFi, USB-A&C, Win 11",4.2,22.0,286.99,1.0,300.0
191,192.0,https://amazon.com/dp/B0D1NMCTH8,B0D1NMCTH8,https://m.media-amazon.com/images/I/6106uXmjnTL._AC_UL320_.jpg,Sponsored,"HP 15 Laptop for Business and Student, with Microsoft Office 2021 Lifetime License,15.6"" HD Touchscreen Display,Intel 12th i3-1215U (6 Cores),Webcam, (Windows 11 Home, 32GB RAM | 1TB PCIe SSD)",,,559.0,,
192,193.0,https://amazon.com/dp/B07TT9W26Z,B07TT9W26Z,https://m.media-amazon.com/images/I/61xm1J2DZzL._AC_UL320_.jpg,Sponsored,"Dell Inspiron 15 Laptop for Business and Students, 15.6 FHD Touchscreen Display, 12th Gen Intel Core i5-1235U, 32GB RAM, 2TB NVMe SSD, Webcam, SD Card Reader, Keypad, HDMI, SPS HDMI, Win 11 Pro",,,699.99,,
193,194.0,https://amazon.com/dp/B0CP7QG13P,B0CP7QG13P,https://m.media-amazon.com/images/I/61r82FfjO2L._AC_UL320_.jpg,Sponsored,"2024 Laptop, 15.6"" 1920x1080 FHD IPS Display, 16GB DDR5 RAM/512GB NVMe SSD, Intel N100 Quad Core, Windows 11 laptops Computers, WiFi, Bluetooth, Privacy Camera, Support PD3.0 Fast Charging",4.6,6.0,319.0,,
194,195.0,https://amazon.com/dp/B0CT1ZFGPC,B0CT1ZFGPC,https://m.media-amazon.com/images/I/71+9WfLKBeL._AC_UL320_.jpg,Sponsored,"HP 17 Laptop for Business and Student, 17.3"" FHD Anti-Glare Display, Intel Core i3-N305(8-core), 16GB RAM, 512GB SSD, Wi-Fi 6, Fast Charge, Fingerprint Reader, Windows 11 Home, with Laptop Stand",5.0,1.0,449.99,2.0,
195,196.0,https://amazon.com/dp/B0CQJ7LVYD,B0CQJ7LVYD,https://m.media-amazon.com/images/I/71uBnizn02L._AC_UL320_.jpg,Sponsored,"Laptop Computer 14.1Inch Laptop 8GB RAM 512GB SSD, IPS1080PLaptop, Intel Quad-Core(Up to 2.7GHz) J4125 Processor Windows 11 Pro Laptop, HD Camera, Dual Frequency WiFi(2.4G/5G)",4.4,13.0,229.99,,
196,197.0,https://amazon.com/dp/B09X9P4TH6,B09X9P4TH6,https://m.media-amazon.com/images/I/41dxmvxO3jL._AC_UL320_.jpg,Sponsored,"HP Chromebook 11 G7 EE 11.6"" Laptop, Intel Celeron N4000, 4GB RAM, 16GB eMMC SSD (6QY22UT#ABA) (Renewed)",3.9,83.0,67.99,,
197,198.0,https://amazon.com/dp/B0B29C364N,B0B29C364N,https://m.media-amazon.com/images/I/61KwCmF0bdL._AC_UL320_.jpg,,"Dell Inspiron 15 3000 Series 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 32GB DDR4 RAM, 1TB PCIe SSD, SD Card Reader, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",4.1,570.0,519.99,2.0,200.0
198,199.0,https://amazon.com/dp/B0C4HNM8L4,B0C4HNM8L4,https://m.media-amazon.com/images/I/71qj7+Q5xIL._AC_UL320_.jpg,,"HP Envy x360 2-in-1 14"" FHD Touchscreen Laptop, Intel Core i7-1355U, 16GB RAM, 1TB SSD, Backlit Keyboard, 5MP Camera, Fingerprint Reader, Wi-Fi 6E, Win 11, Silver",4.9,17.0,829.0,1.0,100.0
199,200.0,https://amazon.com/dp/B084Z6RK9C,B084Z6RK9C,https://m.media-amazon.com/images/I/51-9oSG8jAL._AC_UL320_.jpg,,"Mid 2019 Apple Macbook Air with 1.6 GHz Core i5 (13.3 inches, 8GB RAM, 256GB SSD) Space Gray (Renewed)",4.2,1757.0,409.0,5.0,200.0
200,201.0,https://amazon.com/dp/B0C3RPLW47,B0C3RPLW47,https://m.media-amazon.com/images/I/71CDSpds6jL._AC_UL320_.jpg,,"HP 17 Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 8GB RAM, 256GB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",4.4,124.0,350.0,2.0,200.0
201,202.0,https://amazon.com/dp/B0BSLV4MKD,B0BSLV4MKD,https://m.media-amazon.com/images/I/81F1YLvNwEL._AC_UL320_.jpg,,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",4.3,715.0,340.0,4.0,200.0
202,203.0,https://amazon.com/dp/B0CKZ62BWW,B0CKZ62BWW,https://m.media-amazon.com/images/I/7102Zh8BY2L._AC_UL320_.jpg,,"HP Stream 14-inch Laptop for Student and Business - Intel Quad-Core Processor, 16GB RAM, 320GB Storage (64GB eMMC + 256GB Card), 1-Year Office 365, Webcam, 11H Long Battery Life, Wi-Fi, Win11 H in S",4.4,1622.0,299.99,1.0,200.0
203,204.0,https://amazon.com/dp/B0CGRTXH96,B0CGRTXH96,https://m.media-amazon.com/images/I/71oudcJu91L._AC_UL320_.jpg,$50.00 coupon applied at checkout,"16 Inch Laptop Computer, Gaming Laptop, 16GB RAM 512GB SSD, Intel 12th Gen N95 Processor(up to 3.4GHz), FHD 1920 * 1200, 180 Angle Opening, Fingerprint Unlock, Backlit Keyboard, Windows 11 Pro",4.1,488.0,359.99,,200.0
